0.0776	-0.721779
0.078	-0.721784
0.0784	-0.721789
0.0788	-0.721794
0.0792	-0.721799
0.0796	-0.721804
0.08	-0.721809
0.0804	-0.721814
0.0808	-0.721819
0.0812	-0.721823
0.0816	-0.721828
0.082	-0.721833
0.0824	-0.721837
0.0828	-0.721842
0.0832	-0.721847
0.0836	-0.721851
0.084	-0.721856
0.0844	-0.72186
0.0848	-0.721864
0.0852	-0.721869
0.0856	-0.721873
0.086	-0.721877
0.0864	-0.721881
0.0868	-0.721886
0.0872	-0.72189
0.0876	-0.721894
0.088	-0.721898
0.0884	-0.721902
0.0888	-0.721906
0.0892	-0.72191
0.0896	-0.721914
0.09	-0.721918
0.0904	-0.721922
0.0908	-0.721925
0.0912	-0.721929
0.0916	-0.721933
0.092	-0.721937
0.0924	-0.72194
0.0928	-0.721944
0.0932	-0.721947
0.0936	-0.721951
0.094	-0.721955
0.0944	-0.721958
0.0948	-0.721962
0.0952	-0.721965
0.0956	-0.721968
0.096	-0.721972
0.0964	-0.721975
0.0968	-0.721978
0.0972	-0.721982
0.0976	-0.721985
0.098	-0.721988
0.0984	-0.721991
0.0988	-0.721995
0.0992	-0.721998
0.0996	-0.722001
0.1	-0.722004
0.1004	-0.722007
0.1008	-0.72201
0.1012	-0.722013
0.1016	-0.722016
0.102	-0.722019
0.1024	-0.722022
0.1028	-0.722025
0.1032	-0.722028
0.1036	-0.722031
0.104	-0.722034
0.1044	-0.722037
0.1048	-0.722039
0.1052	-0.722042
0.1056	-0.722045
0.106	-0.722048
0.1064	-0.72205
0.1068	-0.722053
0.1072	-0.722056
0.1076	-0.722058
0.108	-0.722061
0.1084	-0.722063
0.1088	-0.722066
0.1092	-0.722069
0.1096	-0.722071
0.11	-0.722074
0.1104	-0.722076
0.1108	-0.722079
0.1112	-0.722081
0.1116	-0.722083
0.112	-0.722086
0.1124	-0.722088
0.1128	-0.722091
0.1132	-0.722093
0.1136	-0.722095
0.114	-0.722098
0.1144	-0.7221
0.1148	-0.722102
0.1152	-0.722104
0.1156	-0.722107
0.116	-0.722109
0.1164	-0.722111
0.1168	-0.722113
0.1172	-0.722115
0.1176	-0.722118
0.118	-0.72212
0.1184	-0.722122
0.1188	-0.722124
0.1192	-0.722126
0.1196	-0.722128
0.12	-0.72213
0.1204	-0.722132
0.1208	-0.722134
0.1212	-0.722136
0.1216	-0.722138
0.122	-0.72214
0.1224	-0.722142
0.1228	-0.722144
0.1232	-0.722146
0.1236	-0.722148
0.124	-0.72215
0.1244	-0.722152
0.1248	-0.722153
0.1252	-0.722155
0.1256	-0.722157
0.126	-0.722159
0.1264	-0.722161
0.1268	-0.722162
0.1272	-0.722164
0.1276	-0.722166
0.128	-0.722168
0.1284	-0.722169
0.1288	-0.722171
0.1292	-0.722173
0.1296	-0.722174
0.13	-0.722176
0.1304	-0.722178
0.1308	-0.722179
0.1312	-0.722181
0.1316	-0.722183
0.132	-0.722184
0.1324	-0.722186
0.1328	-0.722187
0.1332	-0.722189
0.1336	-0.722191
0.134	-0.722192
0.1344	-0.722194
0.1348	-0.722195
0.1352	-0.722197
0.1356	-0.722198
0.136	-0.7222
0.1364	-0.722201
0.1368	-0.722203
0.1372	-0.722204
0.1376	-0.722205
0.138	-0.722207
0.1384	-0.722208
0.1388	-0.72221
0.1392	-0.722211
0.1396	-0.722212
0.14	-0.722214
0.1404	-0.722215
0.1408	-0.722216
0.1412	-0.722218
0.1416	-0.722219
0.142	-0.72222
0.1424	-0.722222
0.1428	-0.722223
0.1432	-0.722224
0.1436	-0.722226
0.144	-0.722227
0.1444	-0.722228
0.1448	-0.722229
0.1452	-0.72223
0.1456	-0.722232
0.146	-0.722233
0.1464	-0.722234
0.1468	-0.722235
0.1472	-0.722236
0.1476	-0.722238
0.148	-0.722239
0.1484	-0.72224
0.1488	-0.722241
0.1492	-0.722242
0.1496	-0.722243
0.15	-0.722244
0.1504	-0.722246
0.1508	-0.722247
0.1512	-0.722248
0.1516	-0.722249
0.152	-0.72225
0.1524	-0.722251
0.1528	-0.722252
0.1532	-0.722253
0.1536	-0.722254
0.154	-0.722255
0.1544	-0.722256
0.1548	-0.722257
0.1552	-0.722258
0.1556	-0.722259
0.156	-0.72226
0.1564	-0.722261
0.1568	-0.722262
0.1572	-0.722263
0.1576	-0.722264
0.158	-0.722265
0.1584	-0.722266
0.1588	-0.722267
0.1592	-0.722268
0.1596	-0.722269
0.16	-0.72227
0.1604	-0.722271
0.1608	-0.722271
0.1612	-0.722272
0.1616	-0.722273
0.162	-0.722274
0.1624	-0.722275
0.1628	-0.722276
0.1632	-0.722277
0.1636	-0.722278
0.164	-0.722278
0.1644	-0.722279
0.1648	-0.72228
0.1652	-0.722281
0.1656	-0.722282
0.166	-0.722282
0.1664	-0.722283
0.1668	-0.722284
0.1672	-0.722285
0.1676	-0.722286
0.168	-0.722286
0.1684	-0.722287
0.1688	-0.722288
0.1692	-0.722289
0.1696	-0.722289
0.17	-0.72229
0.1704	-0.722291
0.1708	-0.722292
0.1712	-0.722292
0.1716	-0.722293
0.172	-0.722294
0.1724	-0.722295
0.1728	-0.722295
0.1732	-0.722296
0.1736	-0.722297
0.174	-0.722297
0.1744	-0.722298
0.1748	-0.722299
0.1752	-0.722299
0.1756	-0.7223
0.176	-0.722301
0.1764	-0.722301
0.1768	-0.722302
0.1772	-0.722303
0.1776	-0.722303
0.178	-0.722304
0.1784	-0.722305
0.1788	-0.722305
0.1792	-0.722306
0.1796	-0.722307
0.18	-0.722307
0.1804	-0.722308
0.1808	-0.722308
0.1812	-0.722309
0.1816	-0.72231
0.182	-0.72231
0.1824	-0.722311
0.1828	-0.722311
0.1832	-0.722312
0.1836	-0.722312
0.184	-0.722313
0.1844	-0.722314
0.1848	-0.722314
0.1852	-0.722315
0.1856	-0.722315
0.186	-0.722316
0.1864	-0.722316
0.1868	-0.722317
0.1872	-0.722317
0.1876	-0.722318
0.188	-0.722318
0.1884	-0.722319
0.1888	-0.722319
0.1892	-0.72232
0.1896	-0.72232
0.19	-0.722321
0.1904	-0.722321
0.1908	-0.722322
0.1912	-0.722322
0.1916	-0.722323
0.192	-0.722323
0.1924	-0.722324
0.1928	-0.722324
0.1932	-0.722325
0.1936	-0.722325
0.194	-0.722326
0.1944	-0.722326
0.1948	-0.722327
0.1952	-0.722327
0.1956	-0.722328
0.196	-0.722328
0.1964	-0.722328
0.1968	-0.722329
0.1972	-0.722329
0.1976	-0.72233
0.198	-0.72233
0.1984	-0.722331
0.1988	-0.722331
0.1992	-0.722331
0.1996	-0.722332
0.2	-0.722332
0.2004	-0.722333
0.2008	-0.722333
0.2012	-0.722333
0.2016	-0.722334
0.202	-0.722334
0.2024	-0.722335
0.2028	-0.722335
0.2032	-0.722335
0.2036	-0.722336
0.204	-0.722336
0.2044	-0.722337
0.2048	-0.722337
0.2052	-0.722337
0.2056	-0.722338
0.206	-0.722338
0.2064	-0.722338
0.2068	-0.722339
0.2072	-0.722339
0.2076	-0.72234
0.208	-0.72234
0.2084	-0.72234
0.2088	-0.722341
0.2092	-0.722341
0.2096	-0.722341
0.21	-0.722342
0.2104	-0.722342
0.2108	-0.722342
0.2112	-0.722343
0.2116	-0.722343
0.212	-0.722343
0.2124	-0.722344
0.2128	-0.722344
0.2132	-0.722344
0.2136	-0.722344
0.214	-0.722345
0.2144	-0.722345
0.2148	-0.722345
0.2152	-0.722346
0.2156	-0.722346
0.216	-0.722346
0.2164	-0.722347
0.2168	-0.722347
0.2172	-0.722347
0.2176	-0.722347
0.218	-0.722348
0.2184	-0.722348
0.2188	-0.722348
0.2192	-0.722349
0.2196	-0.722349
0.22	-0.722349
0.2204	-0.722349
0.2208	-0.72235
0.2212	-0.72235
0.2216	-0.72235
0.222	-0.722351
0.2224	-0.722351
0.2228	-0.722351
0.2232	-0.722351
0.2236	-0.722352
0.224	-0.722352
0.2244	-0.722352
0.2248	-0.722352
0.2252	-0.722353
0.2256	-0.722353
0.226	-0.722353
0.2264	-0.722353
0.2268	-0.722354
0.2272	-0.722354
0.2276	-0.722354
0.228	-0.722354
0.2284	-0.722354
0.2288	-0.722355
0.2292	-0.722355
0.2296	-0.722355
0.23	-0.722355
0.2304	-0.722356
0.2308	-0.722356
0.2312	-0.722356
0.2316	-0.722356
0.232	-0.722357
0.2324	-0.722357
0.2328	-0.722357
0.2332	-0.722357
0.2336	-0.722357
0.234	-0.722358
0.2344	-0.722358
0.2348	-0.722358
0.2352	-0.722358
0.2356	-0.722358
0.236	-0.722359
0.2364	-0.722359
0.2368	-0.722359
0.2372	-0.722359
0.2376	-0.722359
0.238	-0.72236
0.2384	-0.72236
0.2388	-0.72236
0.2392	-0.72236
0.2396	-0.72236
0.24	-0.722361
0.2404	-0.722361
0.2408	-0.722361
0.2412	-0.722361
0.2416	-0.722361
0.242	-0.722361
0.2424	-0.722362
0.2428	-0.722362
0.2432	-0.722362
0.2436	-0.722362
0.244	-0.722362
0.2444	-0.722362
0.2448	-0.722363
0.2452	-0.722363
0.2456	-0.722363
0.246	-0.722363
0.2464	-0.722363
0.2468	-0.722363
0.2472	-0.722364
0.2476	-0.722364
0.248	-0.722364
0.2484	-0.722364
0.2488	-0.722364
0.2492	-0.722364
0.2496	-0.722365
0.25	-0.722365
0.2504	-0.722365
0.2508	-0.722365
0.2512	-0.722365
0.2516	-0.722365
0.252	-0.722365
0.2524	-0.722366
0.2528	-0.722366
0.2532	-0.722366
0.2536	-0.722366
0.254	-0.722366
0.2544	-0.722366
0.2548	-0.722366
0.2552	-0.722367
0.2556	-0.722367
0.256	-0.722367
0.2564	-0.722367
0.2568	-0.722367
0.2572	-0.722367
0.2576	-0.722367
0.258	-0.722367
0.2584	-0.722368
0.2588	-0.722368
0.2592	-0.722368
0.2596	-0.722368
0.26	-0.722368
0.2604	-0.722368
0.2608	-0.722368
0.2612	-0.722368
0.2616	-0.722369
0.262	-0.722369
0.2624	-0.722369
0.2628	-0.722369
0.2632	-0.722369
0.2636	-0.722369
0.264	-0.722369
0.2644	-0.722369
0.2648	-0.72237
0.2652	-0.72237
0.2656	-0.72237
0.266	-0.72237
0.2664	-0.72237
0.2668	-0.72237
0.2672	-0.72237
0.2676	-0.72237
0.268	-0.72237
0.2684	-0.722371
0.2688	-0.722371
0.2692	-0.722371
0.2696	-0.722371
0.27	-0.722371
0.2704	-0.722371
0.2708	-0.722371
0.2712	-0.722371
0.2716	-0.722371
0.272	-0.722371
0.2724	-0.722372
0.2728	-0.722372
0.2732	-0.722372
0.2736	-0.722372
0.274	-0.722372
0.2744	-0.722372
0.2748	-0.722372
0.2752	-0.722372
0.2756	-0.722372
0.276	-0.722372
0.2764	-0.722372
0.2768	-0.722373
0.2772	-0.722373
0.2776	-0.722373
0.278	-0.722373
0.2784	-0.722373
0.2788	-0.722373
0.2792	-0.722373
0.2796	-0.722373
0.28	-0.722373
0.2804	-0.722373
0.2808	-0.722373
0.2812	-0.722373
0.2816	-0.722374
0.282	-0.722374
0.2824	-0.722374
0.2828	-0.722374
0.2832	-0.722374
0.2836	-0.722374
0.284	-0.722374
0.2844	-0.722374
0.2848	-0.722374
0.2852	-0.722374
0.2856	-0.722374
0.286	-0.722374
0.2864	-0.722374
0.2868	-0.722375
0.2872	-0.722375
0.2876	-0.722375
0.288	-0.722375
0.2884	-0.722375
0.2888	-0.722375
0.2892	-0.722375
0.2896	-0.722375
0.29	-0.722375
0.2904	-0.722375
0.2908	-0.722375
0.2912	-0.722375
0.2916	-0.722375
0.292	-0.722375
0.2924	-0.722376
0.2928	-0.722376
0.2932	-0.722376
0.2936	-0.722376
0.294	-0.722376
0.2944	-0.722376
0.2948	-0.722376
0.2952	-0.722376
0.2956	-0.722376
0.296	-0.722376
0.2964	-0.722376
0.2968	-0.722376
0.2972	-0.722376
0.2976	-0.722376
0.298	-0.722376
0.2984	-0.722376
0.2988	-0.722376
0.2992	-0.722377
0.2996	-0.722377
0.3	-0.722377
0.3004	-0.722377
0.3008	-0.722377
0.3012	-0.722377
0.3016	-0.722377
0.302	-0.722377
0.3024	-0.722377
0.3028	-0.722377
0.3032	-0.722377
0.3036	-0.722377
0.304	-0.722377
0.3044	-0.722377
0.3048	-0.722377
0.3052	-0.722377
0.3056	-0.722377
0.306	-0.722377
0.3064	-0.722378
0.3068	-0.722378
0.3072	-0.722378
0.3076	-0.722378
0.308	-0.722378
0.3084	-0.722378
0.3088	-0.722378
0.3092	-0.722378
0.3096	-0.722378
0.31	-0.722378
0.3104	-0.722378
0.3108	-0.722378
0.3112	-0.722378
0.3116	-0.722378
0.312	-0.722378
0.3124	-0.722378
0.3128	-0.722378
0.3132	-0.722378
0.3136	-0.722378
0.314	-0.722378
0.3144	-0.722378
0.3148	-0.722378
0.3152	-0.722378
0.3156	-0.722379
0.316	-0.722379
0.3164	-0.722379
0.3168	-0.722379
0.3172	-0.722379
0.3176	-0.722379
0.318	-0.722379
0.3184	-0.722379
0.3188	-0.722379
0.3192	-0.722379
0.3196	-0.722379
0.32	-0.722379
0.3204	-0.722379
0.3208	-0.722379
0.3212	-0.722379
0.3216	-0.722379
0.322	-0.722379
0.3224	-0.722379
0.3228	-0.722379
0.3232	-0.722379
0.3236	-0.722379
0.324	-0.722379
0.3244	-0.722379
0.3248	-0.722379
0.3252	-0.722379
0.3256	-0.722379
0.326	-0.72238
0.3264	-0.72238
0.3268	-0.72238
0.3272	-0.72238
0.3276	-0.72238
0.328	-0.72238
0.3284	-0.72238
0.3288	-0.72238
0.3292	-0.72238
0.3296	-0.72238
0.33	-0.72238
0.3304	-0.72238
0.3308	-0.72238
0.3312	-0.72238
0.3316	-0.72238
0.332	-0.72238
0.3324	-0.72238
0.3328	-0.72238
0.3332	-0.72238
0.3336	-0.72238
0.334	-0.72238
0.3344	-0.72238
0.3348	-0.72238
0.3352	-0.72238
0.3356	-0.72238
0.336	-0.72238
0.3364	-0.72238
0.3368	-0.72238
0.3372	-0.72238
0.3376	-0.72238
0.338	-0.72238
0.3384	-0.72238
0.3388	-0.72238
0.3392	-0.72238
0.3396	-0.72238
0.34	-0.722381
0.3404	-0.722381
0.3408	-0.722381
0.3412	-0.722381
0.3416	-0.722381
0.342	-0.722381
0.3424	-0.722381
0.3428	-0.722381
0.3432	-0.722381
0.3436	-0.722381
0.344	-0.722381
0.3444	-0.722381
0.3448	-0.722381
0.3452	-0.722381
0.3456	-0.722381
0.346	-0.722381
0.3464	-0.722381
0.3468	-0.722381
0.3472	-0.722381
0.3476	-0.722381
0.348	-0.722381
0.3484	-0.722381
0.3488	-0.722381
0.3492	-0.722381
0.3496	-0.722381
0.35	-0.722381
0.3504	-0.722381
0.3508	-0.722381
0.3512	-0.722381
0.3516	-0.722381
0.352	-0.722381
0.3524	-0.722381
0.3528	-0.722381
0.3532	-0.722381
0.3536	-0.722381
0.354	-0.722381
0.3544	-0.722381
0.3548	-0.722381
0.3552	-0.722381
0.3556	-0.722381
0.356	-0.722381
0.3564	-0.722381
0.3568	-0.722381
0.3572	-0.722381
0.3576	-0.722381
0.358	-0.722381
0.3584	-0.722381
0.3588	-0.722382
0.3592	-0.722382
0.3596	-0.722382
0.36	-0.722382
0.3604	-0.722382
0.3608	-0.722382
0.3612	-0.722382
0.3616	-0.722382
0.362	-0.722382
0.3624	-0.722382
0.3628	-0.722382
0.3632	-0.722382
0.3636	-0.722382
0.364	-0.722382
0.3644	-0.722382
0.3648	-0.722382
0.3652	-0.722382
0.3656	-0.722382
0.366	-0.722382
0.3664	-0.722382
0.3668	-0.722382
0.3672	-0.722382
0.3676	-0.722382
0.368	-0.722382
0.3684	-0.722382
0.3688	-0.722382
0.3692	-0.722382
0.3696	-0.722382
0.37	-0.722382
0.3704	-0.722382
0.3708	-0.722382
0.3712	-0.722382
0.3716	-0.722382
0.372	-0.722382
0.3724	-0.722382
0.3728	-0.722382
0.3732	-0.722382
0.3736	-0.722382
0.374	-0.722382
0.3744	-0.722382
0.3748	-0.722382
0.3752	-0.722382
0.3756	-0.722382
0.376	-0.722382
0.3764	-0.722382
0.3768	-0.722382
0.3772	-0.722382
0.3776	-0.722382
0.378	-0.722382
0.3784	-0.722382
0.3788	-0.722382
0.3792	-0.722382
0.3796	-0.722382
0.38	-0.722382
0.3804	-0.722382
0.3808	-0.722382
0.3812	-0.722382
0.3816	-0.722382
0.382	-0.722382
0.3824	-0.722382
0.3828	-0.722382
0.3832	-0.722382
0.3836	-0.722382
0.384	-0.722382
0.3844	-0.722382
0.3848	-0.722382
0.3852	-0.722382
0.3856	-0.722382
0.386	-0.722382
0.3864	-0.722382
0.3868	-0.722382
0.3872	-0.722382
0.3876	-0.722382
0.388	-0.722382
0.3884	-0.722382
0.3888	-0.722382
0.3892	-0.722382
0.3896	-0.722383
0.39	-0.722383
0.3904	-0.722383
0.3908	-0.722383
0.3912	-0.722383
0.3916	-0.722383
0.392	-0.722383
0.3924	-0.722383
0.3928	-0.722383
0.3932	-0.722383
0.3936	-0.722383
0.394	-0.722383
0.3944	-0.722383
0.3948	-0.722383
0.3952	-0.722383
0.3956	-0.722383
0.396	-0.722383
0.3964	-0.722383
0.3968	-0.722383
0.3972	-0.722383
0.3976	-0.722383
0.398	-0.722383
0.3984	-0.722383
0.3988	-0.722383
0.3992	-0.722383
0.3996	-0.722383
0.4	-0.722383
